1	1 
2	1 
3	2 
4	1 
5	2 
6	2 
7	2 
8	2 
9	1 
10	1 
11	2 
12	2 
13	2 
14	1 
15	2 
16	1 
17	1 
18	1 
19	1 
20	1 
21	2 
22	1 
23	1 
24	2 
25	2 
26	1 
27	1 
28	1 
29	2 
30	2 
31	1 
32	2 
33	2 
34	2 
35	1 
36	2 
37	1 
38	1 
39	2 
40	2 
41	2 
42	1 
43	1 
44	2 
45	2 
46	1 
47	1 
48	2 
49	1 
50	1 
51	1 
52	2 
53	1 
54	1 
55	1 
56	2 
57	1 
58	1 
59	2 
60	2 
61	1 
62	1 
63	2 
64	1 
65	2 
66	2 
67	2 
68	2 
69	2 
70	2 
71	1 
72	2 
73	1 
74	2 
75	1 
76	1 
77	2 
78	1 
79	2 
80	1 
81	1 
82	1 
83	2 
84	2 
85	1 
86	1 
87	2 
88	2 
89	1 
90	2 
91	1 
92	2 
93	1 
94	1 
95	1 
96	1 
97	2 
98	2 
99	2 
100	2 
101	2 
102	2 
103	2 
104	2 
105	1 
106	2 
107	2 
108	1 
109	2 
110	2 
111	2 
112	1 
113	1 
114	2 
115	1 
116	1 
117	1 
118	1 
119	1 
120	2 
121	1 
122	2 
123	1 
124	1 
125	1 
126	1 
127	1 
128	2 
129	2 
130	1 
131	1 
132	2 
133	2 
134	1 
135	1 
136	1 
137	1 
138	2 
139	1 
140	2 
141	2 
142	1 
143	1 
144	1 
145	2 
146	2 
147	2 
148	2 
149	2 
150	1 
151	2 
152	2 
153	2 
154	5 
155	6 
156	9 
157	9 
158	8 
159	3 
160	7 
161	4 
162	7 
163	4 
164	6 
165	6 
166	10 
167	9 
168	3 
169	6 
170	10 
171	6 
172	5 
173	8 
174	7 
175	4 
176	8 
177	4 
178	10 
179	3 
180	6 
181	10 
182	6 
183	3 
184	9 
185	7 
186	5 
187	10 
188	6 
189	4 
190	6 
191	4 
192	4 
193	6 
194	7 
195	7 
196	7 
197	6 
198	6 
199	8 
200	8 
201	10 
202	3 
203	9 
204	7 
205	7 
206	7 
207	8 
208	10 
209	5 
210	10 
211	10 
212	7 
213	9 
214	9 
215	3 
216	9 
217	8 
218	4 
219	6 
220	10 
221	7 
222	5 
223	5 
224	6 
225	6 
226	6 
227	8 
228	4 
229	6 
230	9 
231	7 
232	4 
233	6 
234	9 
235	4 
236	5 
237	7 
238	3 
239	7 
240	6 
241	6 
242	8 
243	5 
244	6 
245	7 
246	4 
247	3 
248	7 
249	7 
250	9 
251	3 
252	8 
253	7 
254	3 
255	6 
256	5 
257	4 
258	3 
259	6 
260	3 
261	6 
262	5 
263	10 
264	6 
265	8 
266	4 
267	10 
268	6 
269	5 
270	10 
271	7 
272	8 
273	3 
274	5 
275	3 
276	9 
277	6 
278	7 
279	9 
280	8 
281	10 
282	7 
283	7 
284	4 
285	6 
286	3 
287	7 
288	4 
289	6 
290	5 
291	9 
292	4 
293	10 
294	10 
295	4 
296	6 
297	4 
298	5 
299	8 
300	6 
301	6 
302	9 
303	5 
304	6 
305	7 
306	4 
307	6 
308	6 
309	4 
310	3 
311	8 
312	10 
313	7 
314	3 
315	9 
316	6 
317	5 
318	9 
319	4 
320	5 
321	7 
322	4 
323	7 
324	5 
325	4 
326	4 
327	6 
328	4 
329	4 
330	4 
331	5 
332	7 
333	4 
334	7 
335	4 
336	6 
337	5 
338	5 
339	5 
340	5 
341	7 
342	5 
343	5 
344	6 
345	7 
346	6 
347	4 
348	7 
349	6 
350	5 
351	5 
352	7 
353	7 
354	4 
355	7 
356	4 
357	5 
358	6 
359	5 
360	4 
361	6 
362	7 
363	7 
364	5 
365	6 
366	7 
367	6 
368	4 
369	4 
370	6 
371	6 
372	4 
373	7 
374	6 
375	6 
376	6 
377	7 
378	7 
379	7 
380	6 
381	6 
382	6 
383	6 
384	6 
385	6 
386	6 
387	6 
388	6 
389	6 
390	6 
391	6 
392	17 
393	16 
394	14 
395	11 
396	16 
397	17 
398	15 
399	14 
400	18 
401	17 
402	13 
403	17 
404	12 
405	12 
406	11 
407	16 
408	15 
409	17 
410	14 
411	12 
412	13 
413	11 
414	15 
415	18 
416	12 
417	15 
418	11 
419	11 
420	18 
421	13 
422	13 
423	12 
424	15 
425	12 
426	14 
427	13 
428	18 
429	16 
430	12 
431	12 
432	11 
433	11 
434	18 
435	11 
436	11 
437	15 
438	12 
439	15 
440	17 
441	17 
442	11 
443	11 
444	18 
445	18 
446	13 
447	11 
448	14 
449	13 
450	16 
451	12 
452	13 
453	12 
454	13 
455	16 
456	18 
457	11 
458	13 
459	11 
460	16 
461	11 
462	15 
463	14 
464	15 
465	14 
466	11 
467	11 
468	13 
469	16 
470	13 
471	15 
472	15 
473	14 
474	13 
475	13 
476	17 
477	14 
478	13 
479	18 
480	17 
481	15 
482	17 
