1	8 
2	10 
3	7 
4	14 
5	11 
6	6 
7	3 
8	1 
9	11 
10	7 
11	8 
12	6 
13	4 
14	11 
15	9 
16	7 
17	10 
18	12 
19	9 
20	3 
21	4 
22	11 
23	2 
24	8 
25	13 
26	13 
27	1 
28	3 
29	15 
30	11 
31	8 
32	8 
33	12 
34	4 
35	13 
36	1 
37	10 
38	11 
39	2 
40	1 
41	1 
42	14 
43	2 
44	6 
45	6 
46	15 
47	12 
48	2 
49	1 
50	5 
51	10 
52	4 
53	2 
54	9 
55	10 
56	5 
57	15 
58	13 
59	6 
60	4 
61	7 
62	13 
63	15 
64	15 
65	13 
66	12 
67	3 
68	12 
69	5 
70	6 
71	15 
72	6 
73	11 
74	1 
75	9 
76	15 
77	1 
78	12 
79	5 
80	8 
81	5 
82	9 
83	10 
84	15 
85	5 
86	10 
87	11 
88	12 
89	5 
90	12 
91	3 
92	10 
93	5 
94	12 
95	7 
96	13 
97	7 
98	12 
99	9 
100	5 
101	8 
102	3 
103	3 
104	15 
105	10 
106	13 
107	15 
108	11 
109	1 
110	12 
111	8 
112	14 
113	10 
114	6 
115	15 
116	7 
117	10 
118	12 
119	13 
120	7 
121	9 
122	8 
123	6 
124	11 
125	5 
126	14 
127	10 
128	1 
129	3 
130	5 
131	8 
132	8 
133	5 
134	15 
135	12 
136	12 
137	2 
138	5 
139	11 
140	13 
141	12 
142	10 
143	10 
144	4 
145	9 
146	4 
147	12 
148	13 
149	15 
150	9 
151	4 
152	5 
153	4 
154	6 
155	12 
156	11 
157	15 
158	10 
159	2 
160	15 
161	3 
162	11 
163	2 
164	14 
165	14 
166	5 
167	10 
168	9 
169	5 
170	7 
171	9 
172	14 
173	7 
174	14 
175	1 
176	6 
177	5 
178	6 
179	9 
180	12 
181	13 
182	6 
183	15 
184	8 
185	5 
186	5 
187	11 
188	3 
189	12 
190	2 
191	13 
192	12 
193	8 
194	14 
195	14 
196	5 
197	12 
198	8 
199	11 
200	4 
201	14 
202	12 
203	14 
204	15 
205	15 
206	6 
207	2 
208	13 
209	8 
210	7 
211	12 
212	7 
213	14 
214	4 
215	5 
216	15 
217	3 
218	11 
219	8 
220	13 
221	11 
222	5 
223	4 
224	15 
225	11 
226	11 
227	10 
228	12 
229	3 
230	13 
231	11 
232	4 
233	12 
234	5 
235	15 
236	3 
237	8 
238	13 
239	8 
240	3 
241	4 
242	2 
243	10 
244	12 
245	14 
246	15 
247	13 
248	7 
249	8 
250	14 
251	14 
252	4 
253	12 
254	2 
255	7 
256	12 
257	2 
258	15 
259	6 
260	5 
261	2 
262	12 
263	14 
264	6 
265	6 
266	5 
267	11 
268	5 
269	2 
270	10 
271	15 
272	5 
273	14 
274	5 
275	5 
276	15 
277	12 
278	11 
279	6 
280	15 
281	4 
282	8 
283	6 
284	12 
285	6 
286	11 
287	2 
288	6 
289	11 
290	15 
291	13 
292	2 
293	8 
294	11 
295	15 
296	12 
297	4 
298	13 
299	14 
300	14 
301	10 
302	15 
303	12 
304	5 
305	10 
306	2 
307	10 
308	14 
309	4 
310	4 
311	8 
312	12 
313	13 
314	6 
315	13 
316	14 
317	10 
318	6 
319	12 
320	14 
321	10 
322	15 
323	4 
324	13 
325	11 
326	13 
327	6 
328	5 
329	15 
330	4 
331	12 
332	5 
333	8 
334	6 
335	12 
336	15 
337	10 
338	15 
339	4 
340	12 
341	12 
342	14 
343	8 
344	15 
345	13 
346	12 
347	10 
348	6 
349	8 
350	11 
351	8 
352	12 
353	13 
354	5 
355	10 
356	15 
357	15 
358	5 
359	6 
360	13 
361	5 
362	12 
363	6 
364	12 
365	15 
366	8 
367	12 
368	12 
369	6 
370	13 
371	5 
372	13 
373	12 
374	15 
375	15 
376	13 
377	12 
378	15 
379	8 
380	10 
381	11 
382	12 
383	6 
384	12 
385	12 
386	5 
387	11 
388	12 
389	12 
390	12 
391	10 
392	10 
393	15 
394	12 
395	15 
396	10 
397	15 
398	15 
399	12 
400	6 
401	5 
402	15 
403	6 
404	5 
405	10 
406	6 
407	10 
408	5 
409	10 
410	6 
411	5 
412	12 
413	12 
414	5 
415	5 
416	12 
417	5 
418	15 
419	12 
420	15 
421	15 
422	6 
423	12 
424	12 
425	15 
426	6 
427	5 
428	5 
429	12 
430	5 
431	12 
432	12 
433	5 
434	12 
435	5 
436	15 
437	5 
438	15 
439	5 
440	12 
441	5 
442	15 
443	12 
444	15 
445	5 
446	15 
447	15 
448	12 
449	15 
450	15 
451	5 
452	15 
453	12 
454	12 
455	15 
456	15 
457	15 
458	12 
459	12 
460	12 
461	18 
462	19 
463	18 
464	17 
465	19 
466	17 
467	18 
468	19 
469	16 
470	19 
471	17 
472	18 
473	19 
474	16 
475	19 
476	19 
477	19 
478	19 
479	17 
480	19 
481	19 
482	18 
483	19 
484	16 
485	17 
486	19 
487	18 
488	16 
489	17 
490	16 
491	17 
492	19 
493	18 
494	16 
495	18 
496	16 
497	19 
498	18 
499	17 
500	19 
501	19 
502	18 
503	19 
504	18 
505	19 
506	17 
507	19 
508	19 
509	18 
510	16 
511	19 
512	19 
513	16 
514	19 
515	18 
516	19 
517	16 
518	19 
519	18 
520	17 
521	16 
522	19 
523	19 
524	19 
525	19 
526	16 
527	19 
528	18 
529	18 
530	16 
531	19 
532	19 
533	17 
534	19 
535	18 
536	19 
537	18 
538	19 
539	18 
540	19 
541	18 
542	19 
543	16 
544	18 
545	19 
546	16 
547	18 
548	19 
549	19 
550	16 
551	18 
552	19 
553	16 
554	18 
555	18 
556	19 
557	19 
558	16 
559	19 
560	18 
561	19 
562	18 
563	18 
564	18 
565	19 
566	19 
567	18 
568	19 
569	18 
570	19 
571	18 
572	18 
573	18 
574	18 
575	19 
576	18 
577	19 
578	18 
579	19 
580	19 
581	16 
582	16 
583	18 
584	18 
585	19 
586	19 
587	19 
588	19 
589	18 
590	19 
591	19 
592	19 
593	16 
594	19 
595	19 
596	18 
597	18 
598	18 
599	19 
600	19 
601	18 
602	19 
603	18 
604	19 
605	19 
606	19 
607	19 
608	18 
609	19 
610	18 
611	19 
612	18 
613	19 
614	19 
615	19 
616	19 
617	19 
618	18 
619	19 
620	18 
621	18 
622	19 
623	19 
624	19 
625	19 
626	18 
627	19 
628	18 
629	19 
630	18 
631	18 
632	19 
633	19 
634	19 
635	19 
636	19 
637	19 
638	19 
639	27 
640	30 
641	20 
642	26 
643	23 
644	27 
645	29 
646	29 
647	30 
648	27 
649	29 
650	27 
651	26 
652	23 
653	29 
654	22 
655	31 
656	27 
657	26 
658	24 
659	20 
660	20 
661	22 
662	29 
663	27 
664	26 
665	26 
666	28 
667	26 
668	31 
669	27 
670	23 
671	20 
672	23 
673	31 
674	23 
675	31 
676	24 
677	29 
678	20 
679	29 
680	29 
681	31 
682	30 
683	22 
684	29 
685	29 
686	22 
687	23 
688	20 
689	30 
690	25 
691	29 
692	24 
693	20 
694	25 
695	30 
696	30 
697	29 
698	29 
699	26 
700	29 
701	23 
702	21 
703	31 
704	30 
705	23 
706	31 
707	27 
708	20 
709	20 
710	29 
711	20 
712	20 
713	29 
714	21 
715	26 
716	25 
717	27 
718	21 
719	25 
720	24 
721	23 
722	29 
723	29 
724	21 
725	22 
726	22 
727	29 
728	26 
729	30 
730	20 
731	25 
732	23 
733	26 
734	29 
735	28 
736	23 
737	24 
738	29 
739	23 
740	30 
741	20 
742	23 
743	23 
744	29 
745	29 
746	23 
747	28 
748	21 
749	29 
750	31 
751	29 
752	31 
753	29 
754	31 
755	23 
756	24 
757	26 
758	26 
759	21 
760	31 
761	24 
762	29 
763	22 
764	31 
765	22 
766	30 
767	27 
768	24 
769	28 
770	21 
771	23 
772	29 
773	29 
774	29 
775	20 
776	22 
777	26 
778	24 
779	20 
780	25 
781	21 
782	23 
783	30 
784	26 
785	25 
786	21 
787	24 
788	30 
789	29 
790	29 
791	23 
792	31 
793	21 
794	22 
795	21 
796	29 
797	25 
798	29 
799	29 
800	22 
801	24 
802	26 
803	22 
804	29 
805	29 
806	26 
807	20 
808	29 
809	28 
810	28 
811	29 
812	29 
813	23 
814	31 
815	23 
816	26 
817	26 
818	20 
819	30 
820	25 
821	21 
822	20 
823	25 
824	29 
825	28 
826	28 
827	28 
828	26 
829	23 
830	21 
831	29 
832	20 
833	25 
834	26 
835	29 
836	25 
837	23 
838	29 
839	25 
840	23 
841	23 
842	29 
843	31 
844	23 
845	29 
846	23 
847	29 
848	29 
849	31 
850	23 
851	23 
852	20 
853	20 
854	25 
855	28 
856	25 
857	20 
858	23 
859	23 
860	20 
861	29 
862	26 
863	29 
864	23 
865	28 
866	29 
867	23 
868	23 
869	20 
870	29 
871	31 
872	26 
873	20 
874	29 
875	29 
876	26 
877	29 
878	31 
879	20 
880	26 
881	26 
882	26 
883	29 
884	26 
885	20 
886	23 
887	28 
888	29 
889	20 
890	28 
891	23 
892	28 
893	29 
894	23 
895	28 
896	26 
897	23 
898	29 
899	26 
900	29 
901	31 
902	26 
903	26 
904	28 
905	31 
906	26 
907	20 
908	23 
909	20 
910	29 
911	28 
912	28 
913	26 
914	29 
915	31 
916	31 
917	26 
918	28 
919	26 
920	28 
921	28 
922	29 
923	20 
924	31 
925	23 
926	20 
927	29 
928	29 
929	26 
930	31 
931	23 
932	20 
933	20 
934	29 
935	20 
936	29 
937	20 
938	29 
939	29 
940	26 
941	26 
